season	week	match	map	half	player	score	team	grabs	pops	drops	hold	captures	prevent	ndpops	returns	tags	pups	minutes	goregrab	longholds	goodhandoff	handoff	coregrab	retinbase	nrtags	holdagainst	pupscomp	pm	quickret	flaccids	gohandoff	keyret	saves	cohandoff	capspm	holdpm	grabspm	score%	holdpgrab	spark%	flcd%	tagspm	retpm	prepm	hapm	prepret	prepha	rib%	qr%	nrtpm	kd	kf	pup%
10	7	NTRS//NBC	Scorpio	1	Chalksy	35	NBC	7	11	7	79	0	93	4	6	8	2	10	2	1	1	2	0	3	2	355	27	-3	3	0	3	0	0	0	0	7.9	0.7	0	11.28571429	0.5	0	0.8	0.6	9.3	35.5	15.5	0.261971831	0.5	0.5	0.2	0.7272727273	0	0.07407407407
10	7	NTRS//NBC	Scorpio	1	LEX	22	NBC	3	15	3	5	0	30	12	10	10	2	10	1	0	1	2	0	1	0	355	27	-3	1	2	0	0	0	0	0	0.5	0.3	0	1.666666667	0.5	0.6666666667	1	1	3	35.5	3	0.08450704225	0.1	0.1	0	0.6666666667	0	0.07407407407
10	7	NTRS//NBC	Scorpio	1	Jackals	17	NBC	14	18	14	72	0	20	4	7	7	1	10	2	1	1	2	0	1	0	355	27	-3	1	3	1	1	0	0	0	7.2	1.4	0	5.142857143	0.5	0.2142857143	0.7	0.7	2	35.5	2.857142857	0.05633802817	0.1428571429	0.1428571429	0	0.3888888889	0	0.03703703704
10	7	NTRS//NBC	Scorpio	1	Dat Cap	41	NBC	4	8	4	46	0	30	4	9	12	6	10	1	0	2	2	0	1	3	298	27	3	1	0	0	0	0	0	0	4.6	0.4	0	11.5	1	0	1.2	0.9	3	29.8	3.333333333	0.1006711409	0.1111111111	0.1111111111	0.3	1.5	0	0.2222222222
10	7	NTRS//NBC	Scorpio	2	Crook	15	NBC	10	15	10	107	0	10	5	2	4	2	10	8	1	2	2	0	0	2	262	27	-1	0	1	1	0	0	0	0	10.7	1	0	10.7	1	0.1	0.4	0.2	1	26.2	5	0.03816793893	0	0	0.2	0.2666666667	0	0.07407407407
10	7	NTRS//NBC	Scorpio	2	Dat Cap	34	NBC	2	7	2	19	0	70	5	7	10	3	10	1	0	2	2	0	1	3	262	27	-1	1	0	0	0	0	0	0	1.9	0.2	0	9.5	1	0	1	0.7	7	26.2	10	0.2671755725	0.1428571429	0.1428571429	0.3	1.428571429	0	0.1111111111
10	7	NTRS//NBC	Scorpio	2	Chalksy	30	NBC	5	9	5	48	0	58	4	9	9	2	10	4	0	2	2	0	4	0	308	27	1	2	0	1	0	0	0	0	4.8	0.5	0	9.6	1	0	0.9	0.9	5.8	30.8	6.444444444	0.1883116883	0.4444444444	0.2222222222	0	1	0	0.07407407407
10	7	NTRS//NBC	Scorpio	2	lighght	48	NBC	4	7	4	41	0	136	3	14	14	3	10	2	1	1	1	0	8	0	262	27	-1	8	1	0	2	0	0	0	4.1	0.4	0	10.25	1	0.25	1.4	1.4	13.6	26.2	9.714285714	0.5190839695	0.5714285714	0.5714285714	0	2	0	0.1111111111
10	7	NTRS//NBC	Scorpio	2	Jackals	29	NBC	13	17	12	96	1	8	5	2	4	4	10	4	0	5	5	0	0	2	308	27	1	0	3	2	0	0	0	0.1	9.6	1.3	0.07692307692	7.384615385	1	0.2307692308	0.4	0.2	0.8	30.8	4	0.02597402597	0	0	0.2	0.2352941176	0	0.1481481481
10	7	NTRS//NBC	Scorpio	2	Bamboozler	48	NBC	15	16	13	141	2	12	3	5	5	4	10	4	1	7	9	2	1	0	262	27	-1	1	4	0	0	0	0	0.2	14.1	1.5	0.1333333333	9.4	0.7777777778	0.2666666667	0.5	0.5	1.2	26.2	2.4	0.04580152672	0.2	0.2	0	0.3125	0	0.1481481481
10	7	NTRS//NBC	Scorpio	2	Blue Dream	56	NBC	14	16	12	79	2	37	4	4	5	7	10	4	1	5	7	0	1	1	308	27	1	1	6	1	0	0	0	0.2	7.9	1.4	0.1428571429	5.642857143	0.7142857143	0.4285714286	0.5	0.4	3.7	30.8	9.25	0.1201298701	0.25	0.25	0.1	0.3125	0	0.2592592593
10	7	NTRS//NBC	Scorpio	2	LEX	41	NBC	3	7	3	39	0	131	4	10	10	2	10	2	1	1	1	0	2	0	308	27	1	2	1	0	0	0	0	0	3.9	0.3	0	13	1	0.3333333333	1	1	13.1	30.8	13.1	0.4253246753	0.2	0.2	0	1.428571429	0	0.07407407407
10	7	NTHE//NLSP	Smirk	1	Catalyst	34	NLSP	1	8	1	0	0	29	7	10	14	5	10	1	0	0	0	0	2	4	303	27	-5	1	1	0	0	0	0	0	0	0.1	0	0	0	1	1.4	1	2.9	30.3	2.9	0.09570957096	0.2	0.1	0.4	1.75	0	0.1851851852
10	7	NTHE//NLSP	Smirk	1	Texoccer	53	NTHE	2	4	2	34	0	266	2	8	10	3	10	2	1	0	0	0	5	2	170	27	5	5	0	0	0	0	0	0	3.4	0.2	0	17	0	0	1	0.8	26.6	17	33.25	1.564705882	0.625	0.625	0.2	2.5	0	0.1111111111
10	7	NTHE//NLSP	Smirk	1	mnp	70	NTHE	13	13	10	128	3	13	3	2	8	5	10	4	0	4	4	1	2	6	170	27	5	2	1	1	0	0	0	0.3	12.8	1.3	0.2307692308	9.846153846	1	0.07692307692	0.8	0.2	1.3	17	6.5	0.07647058824	1	1	0.6	0.6153846154	0	0.1851851852
10	7	NTHE//NLSP	Smirk	1	nv	0	NLSP	5	6	5	42	0	0	1	0	0	1	7	1	1	1	1	0	0	0	303	27	-5	0	3	0	0	0	0	0	6	0.7142857143	0	8.4	1	0.6	0	0	0	43.28571429	0	0	0	0	0	0	0	0.03703703704
10	7	NTHE//NLSP	Smirk	1	Randy  Marsh	16	NLSP	10	14	10	75	0	0	4	2	3	3	10	2	1	3	4	0	0	1	303	27	-5	0	3	1	0	0	0	0	7.5	1	0	7.5	0.75	0.3	0.3	0.2	0	30.3	0	0	0	0	0.1	0.2142857143	0	0.1111111111
10	7	NTHE//NLSP	Smirk	1	Rex Kwon Do	36	NLSP	2	10	2	3	0	112	8	11	11	3	10	0	0	0	0	0	1	0	303	27	-5	1	2	1	0	0	0	0	0.3	0.2	0	1.5	0	1	1.1	1.1	11.2	30.3	10.18181818	0.3696369637	0.09090909091	0.09090909091	0	1.1	0	0.1111111111
10	7	NTHE//NLSP	Smirk	1	CaIvinball	38	NTHE	2	7	1	4	0	159	6	5	5	5	10	1	0	1	1	0	1	0	170	27	5	1	0	0	1	0	0	0	0.4	0.2	0	2	1	0	0.5	0.5	15.9	17	31.8	0.9352941176	0.2	0.2	0	0.7142857143	1	0.1851851852
10	7	NTHE//NLSP	Smirk	1	bright	45	NTHE	14	15	12	137	2	26	3	2	3	1	10	4	0	5	6	1	0	1	170	27	5	0	1	0	1	0	0	0.2	13.7	1.4	0.1428571429	9.785714286	0.8333333333	0.07142857143	0.3	0.2	2.6	17	13	0.1529411765	0	0	0.1	0.2	0	0.03703703704
10	7	NTHE//NLSP	Smirk	1	team	6	NLSP	3	3	3	50	0	0	0	0	0	1	3	2	1	0	1	0	0	0	303	27	-5	0	0	1	0	0	0	0	16.66666667	1	0	16.66666667	0	0	0	0	0	101	0	0	0	0	0	0	0	0.03703703704
10	7	NTHE//NLSP	Smirk	2	Rex Kwon Do	38	NLSP	3	5	3	2	0	153	2	12	12	1	10	0	0	0	0	0	3	0	321	27	-1	3	3	0	1	0	0	0	0.2	0.3	0	0.6666666667	0	1	1.2	1.2	15.3	32.1	12.75	0.476635514	0.25	0.25	0	2.4	0	0.03703703704
10	7	NTHE//NLSP	Smirk	2	Texoccer	56	NTHE	2	4	2	31	0	171	2	13	17	5	10	1	1	1	1	0	8	4	230	27	1	7	1	0	1	0	0	0	3.1	0.2	0	15.5	1	0.5	1.7	1.3	17.1	23	13.15384615	0.7434782609	0.6153846154	0.5384615385	0.4	4.25	0	0.1851851852
10	7	NTHE//NLSP	Smirk	2	team	13	NLSP	14	17	13	86	1	12	4	3	3	0	10	5	1	3	5	1	0	0	321	27	-1	0	5	3	0	0	0	0.1	8.6	1.4	0.07142857143	6.142857143	0.6	0.3571428571	0.3	0.3	1.2	32.1	4	0.03738317757	0	0	0	0.1764705882	0	0
10	7	NTHE//NLSP	Smirk	2	Randy  Marsh	32	NLSP	17	18	13	129	3	15	5	3	4	2	10	4	3	4	6	0	0	1	321	27	-1	1	5	1	0	0	0	0.3	12.9	1.7	0.1764705882	7.588235294	0.6666666667	0.2941176471	0.4	0.3	1.5	32.1	5	0.04672897196	0	0.3333333333	0.1	0.2222222222	1	0.07407407407
10	7	NTHE//NLSP	Smirk	2	Ballywood	52	NTHE	3	4	2	22	1	129	2	10	13	3	10	1	0	0	1	0	5	3	230	27	1	4	0	0	0	1	0	0.1	2.2	0.3	0.3333333333	7.333333333	0	0	1.3	1	12.9	23	12.9	0.5608695652	0.5	0.4	0.3	3.25	0	0.1111111111
10	7	NTHE//NLSP	Smirk	2	OJdude	14	NLSP	2	9	2	13	0	29	7	5	6	1	10	1	0	1	1	0	0	1	321	27	-1	0	0	0	0	0	0	0	1.3	0.2	0	6.5	1	0	0.6	0.5	2.9	32.1	5.8	0.09034267913	0	0	0.1	0.6666666667	0	0.03703703704
10	7	NTHE//NLSP	Smirk	2	bright	41	NTHE	12	12	10	117	2	6	2	2	4	5	10	5	1	5	5	2	0	2	230	27	1	0	3	0	0	0	0	0.2	11.7	1.2	0.1666666667	9.75	1	0.25	0.4	0.2	0.6	23	3	0.02608695652	0	0	0.2	0.3333333333	0	0.1851851852
10	7	NTHE//NLSP	Smirk	2	ccga4	54	NTHE	14	14	11	151	2	13	3	4	4	10	10	4	1	3	3	1	1	0	230	27	1	2	0	2	0	0	0	0.2	15.1	1.4	0.1428571429	10.78571429	1	0	0.4	0.4	1.3	23	3.25	0.05652173913	0.25	0.5	0	0.2857142857	1	0.3703703704
10	7	NTHE//NLSP	Scorpio	1	Catalyst	34	NLSP	1	8	1	0	0	29	7	10	14	5	10	1	0	0	0	0	2	4	303	27	-5	1	1	0	0	0	0	0	0	0.1	0	0	0	1	1.4	1	2.9	30.3	2.9	0.09570957096	0.2	0.1	0.4	1.75	0	0.1851851852
10	7	NTHE//NLSP	Scorpio	1	Texoccer	53	NTHE	2	4	2	34	0	266	2	8	10	3	10	2	1	0	0	0	5	2	170	27	5	5	0	0	0	0	0	0	3.4	0.2	0	17	0	0	1	0.8	26.6	17	33.25	1.564705882	0.625	0.625	0.2	2.5	0	0.1111111111
10	7	NTHE//NLSP	Scorpio	1	mnp	70	NTHE	13	13	10	128	3	13	3	2	8	5	10	4	0	4	4	1	2	6	170	27	5	2	1	1	0	0	0	0.3	12.8	1.3	0.2307692308	9.846153846	1	0.07692307692	0.8	0.2	1.3	17	6.5	0.07647058824	1	1	0.6	0.6153846154	0	0.1851851852
10	7	NTHE//NLSP	Scorpio	1	nv	0	NLSP	5	6	5	42	0	0	1	0	0	1	7	1	1	1	1	0	0	0	303	27	-5	0	3	0	0	0	0	0	6	0.7142857143	0	8.4	1	0.6	0	0	0	43.28571429	0	0	0	0	0	0	0	0.03703703704
10	7	NTHE//NLSP	Scorpio	1	Randy  Marsh	16	NLSP	10	14	10	75	0	0	4	2	3	3	10	2	1	3	4	0	0	1	303	27	-5	0	3	1	0	0	0	0	7.5	1	0	7.5	0.75	0.3	0.3	0.2	0	30.3	0	0	0	0	0.1	0.2142857143	0	0.1111111111
10	7	NTHE//NLSP	Scorpio	1	Rex Kwon Do	36	NLSP	2	10	2	3	0	112	8	11	11	3	10	0	0	0	0	0	1	0	303	27	-5	1	2	1	0	0	0	0	0.3	0.2	0	1.5	0	1	1.1	1.1	11.2	30.3	10.18181818	0.3696369637	0.09090909091	0.09090909091	0	1.1	0	0.1111111111
10	7	NTHE//NLSP	Scorpio	1	CaIvinball	38	NTHE	2	7	1	4	0	159	6	5	5	5	10	1	0	1	1	0	1	0	170	27	5	1	0	0	1	0	0	0	0.4	0.2	0	2	1	0	0.5	0.5	15.9	17	31.8	0.9352941176	0.2	0.2	0	0.7142857143	1	0.1851851852
10	7	NTHE//NLSP	Scorpio	1	bright	45	NTHE	14	15	12	137	2	26	3	2	3	1	10	4	0	5	6	1	0	1	170	27	5	0	1	0	1	0	0	0.2	13.7	1.4	0.1428571429	9.785714286	0.8333333333	0.07142857143	0.3	0.2	2.6	17	13	0.1529411765	0	0	0.1	0.2	0	0.03703703704
10	7	NTHE//NLSP	Scorpio	1	team	6	NLSP	3	3	3	50	0	0	0	0	0	1	3	2	1	0	1	0	0	0	303	27	-5	0	0	1	0	0	0	0	16.66666667	1	0	16.66666667	0	0	0	0	0	101	0	0	0	0	0	0	0	0.03703703704
10	7	NTHE//NLSP	Scorpio	2	Rex Kwon Do	38	NLSP	3	5	3	2	0	153	2	12	12	1	10	0	0	0	0	0	3	0	321	27	-1	3	3	0	1	0	0	0	0.2	0.3	0	0.6666666667	0	1	1.2	1.2	15.3	32.1	12.75	0.476635514	0.25	0.25	0	2.4	0	0.03703703704
10	7	NTHE//NLSP	Scorpio	2	Texoccer	56	NTHE	2	4	2	31	0	171	2	13	17	5	10	1	1	1	1	0	8	4	230	27	1	7	1	0	1	0	0	0	3.1	0.2	0	15.5	1	0.5	1.7	1.3	17.1	23	13.15384615	0.7434782609	0.6153846154	0.5384615385	0.4	4.25	0	0.1851851852
10	7	NTHE//NLSP	Scorpio	2	team	13	NLSP	14	17	13	86	1	12	4	3	3	0	10	5	1	3	5	1	0	0	321	27	-1	0	5	3	0	0	0	0.1	8.6	1.4	0.07142857143	6.142857143	0.6	0.3571428571	0.3	0.3	1.2	32.1	4	0.03738317757	0	0	0	0.1764705882	0	0
10	7	NTHE//NLSP	Scorpio	2	Randy  Marsh	32	NLSP	17	18	13	129	3	15	5	3	4	2	10	4	3	4	6	0	0	1	321	27	-1	1	5	1	0	0	0	0.3	12.9	1.7	0.1764705882	7.588235294	0.6666666667	0.2941176471	0.4	0.3	1.5	32.1	5	0.04672897196	0	0.3333333333	0.1	0.2222222222	1	0.07407407407
10	7	NTHE//NLSP	Scorpio	2	Ballywood	52	NTHE	3	4	2	22	1	129	2	10	13	3	10	1	0	0	1	0	5	3	230	27	1	4	0	0	0	1	0	0.1	2.2	0.3	0.3333333333	7.333333333	0	0	1.3	1	12.9	23	12.9	0.5608695652	0.5	0.4	0.3	3.25	0	0.1111111111
10	7	NTHE//NLSP	Scorpio	2	OJdude	14	NLSP	2	9	2	13	0	29	7	5	6	1	10	1	0	1	1	0	0	1	321	27	-1	0	0	0	0	0	0	0	1.3	0.2	0	6.5	1	0	0.6	0.5	2.9	32.1	5.8	0.09034267913	0	0	0.1	0.6666666667	0	0.03703703704
10	7	NTHE//NLSP	Scorpio	2	bright	41	NTHE	12	12	10	117	2	6	2	2	4	5	10	5	1	5	5	2	0	2	230	27	1	0	3	0	0	0	0	0.2	11.7	1.2	0.1666666667	9.75	1	0.25	0.4	0.2	0.6	23	3	0.02608695652	0	0	0.2	0.3333333333	0	0.1851851852
10	7	NTHE//NLSP	Scorpio	2	ccga4	54	NTHE	14	14	11	151	2	13	3	4	4	10	10	4	1	3	3	1	1	0	230	27	1	2	0	2	0	0	0	0.2	15.1	1.4	0.1428571429	10.78571429	1	0	0.4	0.4	1.3	23	3.25	0.05652173913	0.25	0.5	0	0.2857142857	1	0.3703703704
10	7	NCJ//NHGW	Smirk	1	eee	50	NCJ	5	6	5	29	0	91	1	11	12	7	10	2	0	0	0	0	2	1	280	27	-1	2	2	1	0	0	0	0	2.9	0.5	0	5.8	0	0.4	1.2	1.1	9.1	28	8.272727273	0.325	0.1818181818	0.1818181818	0.1	2	0	0.2592592593
10	7	NCJ//NHGW	Smirk	1	keithstoned1	34	NCJ	8	14	7	94	1	36	7	4	8	1	10	1	2	3	4	0	1	4	280	27	-1	1	2	0	0	0	0	0.1	9.4	0.8	0.125	11.75	0.75	0.25	0.8	0.4	3.6	28	9	0.1285714286	0.25	0.25	0.4	0.5714285714	0	0.03703703704
10	7	NCJ//NHGW	Smirk	1	grumpy	36	NHGW	3	7	3	48	0	177	4	7	7	2	10	1	1	1	1	0	3	0	199	27	1	3	1	0	0	0	0	0	4.8	0.3	0	16	1	0.3333333333	0.7	0.7	17.7	19.9	25.28571429	0.8894472362	0.4285714286	0.4285714286	0	1	0	0.07407407407
10	7	NCJ//NHGW	Smirk	1	Gman8181	35	NCJ	10	12	9	76	1	14	3	4	7	4	10	3	1	2	3	1	3	3	280	27	-1	2	3	0	0	0	0	0.1	7.6	1	0.1	7.6	0.6666666667	0.3	0.7	0.4	1.4	28	3.5	0.05	0.75	0.5	0.3	0.5833333333	0	0.1481481481
10	7	NCJ//NHGW	Smirk	1	Iron	39	NHGW	11	11	10	90	1	4	1	2	8	4	10	6	1	4	4	1	0	6	199	27	1	0	2	0	0	0	0	0.1	9	1.1	0.09090909091	8.181818182	1	0.1818181818	0.8	0.2	0.4	19.9	2	0.02010050251	0	0	0.6	0.7272727273	0	0.1481481481
10	7	NCJ//NHGW	Smirk	1	coys	48	NHGW	5	9	4	63	1	80	5	9	9	5	10	2	1	2	3	0	5	0	199	27	1	4	1	1	0	0	0	0.1	6.3	0.5	0.2	12.6	0.6666666667	0.2	0.9	0.9	8	19.9	8.888888889	0.4020100503	0.5555555556	0.4444444444	0	1	0	0.1851851852
10	7	NCJ//NHGW	Smirk	1	Eggo	39	NHGW	12	15	11	79	1	50	4	5	8	4	10	4	0	2	3	0	2	3	199	27	1	2	2	1	0	0	0	0.1	7.9	1.2	0.08333333333	6.583333333	0.6666666667	0.1666666667	0.8	0.5	5	19.9	10	0.2512562814	0.4	0.4	0.3	0.5333333333	0	0.1481481481
10	7	NCJ//NHGW	Smirk	1	wubblet	19	NCJ	2	8	2	0	0	113	6	6	6	0	10	1	0	0	0	0	2	0	280	27	-1	1	2	0	1	0	0	0	0	0.2	0	0	0	1	0.6	0.6	11.3	28	18.83333333	0.4035714286	0.3333333333	0.1666666667	0	0.75	0	0
10	7	NCJ//NHGW	Smirk	2	keithstoned1	21	NCJ	13	21	11	55	1	19	10	1	1	4	10	2	0	2	3	0	0	0	232	27	-4	0	4	0	0	0	0	0.1	5.5	1.3	0.07692307692	4.230769231	0.6666666667	0.3076923077	0.1	0.1	1.9	23.2	19	0.08189655172	0	0	0	0.04761904762	1	0.1481481481
10	7	NCJ//NHGW	Smirk	2	Gman8181	29	NCJ	15	20	14	101	1	7	6	4	5	4	10	3	2	2	2	0	3	1	232	27	-4	1	5	0	0	0	0	0.1	10.1	1.5	0.06666666667	6.733333333	1	0.3333333333	0.5	0.4	0.7	23.2	1.75	0.03017241379	0.75	0.25	0.1	0.25	0	0.1481481481
10	7	NCJ//NHGW	Smirk	2	coys	36	NHGW	5	9	5	28	0	47	4	9	18	5	10	2	0	1	2	0	3	9	190	27	4	4	1	0	0	0	0	0	2.8	0.5	0	5.6	0.5	0.2	1.8	0.9	4.7	19	5.222222222	0.2473684211	0.3333333333	0.4444444444	0.9	2	0	0.1851851852
10	7	NCJ//NHGW	Smirk	2	eee	41	NCJ	4	10	4	34	0	151	6	14	14	2	10	1	0	1	2	0	8	0	232	27	-4	5	0	0	0	0	0	0	3.4	0.4	0	8.5	0.5	0	1.4	1.4	15.1	23.2	10.78571429	0.650862069	0.5714285714	0.3571428571	0	1.4	0	0.07407407407
10	7	NCJ//NHGW	Smirk	2	Iron	40	NHGW	17	16	14	118	3	5	2	0	4	3	10	4	1	2	3	1	0	4	190	27	4	0	5	2	0	0	0	0.3	11.8	1.7	0.1764705882	6.941176471	0.6666666667	0.2941176471	0.4	0	0.5	19	0	0.02631578947	0	0	0.4	0.25	0	0.1111111111
10	7	NCJ//NHGW	Smirk	2	grumpy	52	NHGW	2	2	1	31	1	102	1	13	13	2	10	1	1	0	0	1	5	0	190	27	4	5	0	0	2	0	0	0.1	3.1	0.2	0.5	15.5	0	0	1.3	1.3	10.2	19	7.846153846	0.5368421053	0.3846153846	0.3846153846	0	6.5	0	0.07407407407
10	7	NCJ//NHGW	Smirk	2	wubblet	34	NCJ	0	5	0	0	0	138	5	9	9	3	10	0	0	0	0	0	4	0	232	27	-4	3	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.9	13.8	23.2	15.33333333	0.5948275862	0.4444444444	0.3333333333	0	1.8	0	0.1111111111
10	7	NCJ//NHGW	Smirk	2	Eggo	47	NHGW	13	11	10	55	2	53	1	5	8	4	10	3	0	2	3	1	0	3	190	27	4	0	3	2	0	0	0	0.2	5.5	1.3	0.1538461538	4.230769231	0.6666666667	0.2307692308	0.8	0.5	5.3	19	10.6	0.2789473684	0	0	0.3	0.7272727273	1	0.1481481481
10	7	NCJ//NHGW	Scorpio	1	eee	50	NHGW	5	6	5	29	0	91	1	11	12	7	10	2	0	0	0	0	2	1	280	27	-1	2	2	1	0	0	0	0	2.9	0.5	0	5.8	0	0.4	1.2	1.1	9.1	28	8.272727273	0.325	0.1818181818	0.1818181818	0.1	2	0	0.2592592593
10	7	NCJ//NHGW	Scorpio	1	keithstoned1	34	NHGW	8	14	7	94	1	36	7	4	8	1	10	1	2	3	4	0	1	4	280	27	-1	1	2	0	0	0	0	0.1	9.4	0.8	0.125	11.75	0.75	0.25	0.8	0.4	3.6	28	9	0.1285714286	0.25	0.25	0.4	0.5714285714	0	0.03703703704
10	7	NCJ//NHGW	Scorpio	1	grumpy	36	NCJ	3	7	3	48	0	177	4	7	7	2	10	1	1	1	1	0	3	0	199	27	1	3	1	0	0	0	0	0	4.8	0.3	0	16	1	0.3333333333	0.7	0.7	17.7	19.9	25.28571429	0.8894472362	0.4285714286	0.4285714286	0	1	0	0.07407407407
10	7	NCJ//NHGW	Scorpio	1	Gman8181	35	NHGW	10	12	9	76	1	14	3	4	7	4	10	3	1	2	3	1	3	3	280	27	-1	2	3	0	0	0	0	0.1	7.6	1	0.1	7.6	0.6666666667	0.3	0.7	0.4	1.4	28	3.5	0.05	0.75	0.5	0.3	0.5833333333	0	0.1481481481
10	7	NCJ//NHGW	Scorpio	1	Iron	39	NCJ	11	11	10	90	1	4	1	2	8	4	10	6	1	4	4	1	0	6	199	27	1	0	2	0	0	0	0	0.1	9	1.1	0.09090909091	8.181818182	1	0.1818181818	0.8	0.2	0.4	19.9	2	0.02010050251	0	0	0.6	0.7272727273	0	0.1481481481
10	7	NCJ//NHGW	Scorpio	1	coys	48	NCJ	5	9	4	63	1	80	5	9	9	5	10	2	1	2	3	0	5	0	199	27	1	4	1	1	0	0	0	0.1	6.3	0.5	0.2	12.6	0.6666666667	0.2	0.9	0.9	8	19.9	8.888888889	0.4020100503	0.5555555556	0.4444444444	0	1	0	0.1851851852
10	7	NCJ//NHGW	Scorpio	1	Eggo	39	NCJ	12	15	11	79	1	50	4	5	8	4	10	4	0	2	3	0	2	3	199	27	1	2	2	1	0	0	0	0.1	7.9	1.2	0.08333333333	6.583333333	0.6666666667	0.1666666667	0.8	0.5	5	19.9	10	0.2512562814	0.4	0.4	0.3	0.5333333333	0	0.1481481481
10	7	NCJ//NHGW	Scorpio	1	wubblet	19	NHGW	2	8	2	0	0	113	6	6	6	0	10	1	0	0	0	0	2	0	280	27	-1	1	2	0	1	0	0	0	0	0.2	0	0	0	1	0.6	0.6	11.3	28	18.83333333	0.4035714286	0.3333333333	0.1666666667	0	0.75	0	0
10	7	NCJ//NHGW	Scorpio	2	keithstoned1	21	NHGW	13	21	11	55	1	19	10	1	1	4	10	2	0	2	3	0	0	0	232	27	-4	0	4	0	0	0	0	0.1	5.5	1.3	0.07692307692	4.230769231	0.6666666667	0.3076923077	0.1	0.1	1.9	23.2	19	0.08189655172	0	0	0	0.04761904762	1	0.1481481481
10	7	NCJ//NHGW	Scorpio	2	Gman8181	29	NHGW	15	20	14	101	1	7	6	4	5	4	10	3	2	2	2	0	3	1	232	27	-4	1	5	0	0	0	0	0.1	10.1	1.5	0.06666666667	6.733333333	1	0.3333333333	0.5	0.4	0.7	23.2	1.75	0.03017241379	0.75	0.25	0.1	0.25	0	0.1481481481
10	7	NCJ//NHGW	Scorpio	2	coys	36	NHGW	5	9	5	28	0	47	4	9	18	5	10	2	0	1	2	0	3	9	190	27	4	4	1	0	0	0	0	0	2.8	0.5	0	5.6	0.5	0.2	1.8	0.9	4.7	19	5.222222222	0.2473684211	0.3333333333	0.4444444444	0.9	2	0	0.1851851852
10	7	NCJ//NHGW	Scorpio	2	eee	41	NHGW	4	10	4	34	0	151	6	14	14	2	10	1	0	1	2	0	8	0	232	27	-4	5	0	0	0	0	0	0	3.4	0.4	0	8.5	0.5	0	1.4	1.4	15.1	23.2	10.78571429	0.650862069	0.5714285714	0.3571428571	0	1.4	0	0.07407407407
10	7	NCJ//NHGW	Scorpio	2	Iron	40	NHGW	17	16	14	118	3	5	2	0	4	3	10	4	1	2	3	1	0	4	190	27	4	0	5	2	0	0	0	0.3	11.8	1.7	0.1764705882	6.941176471	0.6666666667	0.2941176471	0.4	0	0.5	19	0	0.02631578947	0	0	0.4	0.25	0	0.1111111111
10	7	NCJ//NHGW	Scorpio	2	grumpy	52	NHGW	2	2	1	31	1	102	1	13	13	2	10	1	1	0	0	1	5	0	190	27	4	5	0	0	2	0	0	0.1	3.1	0.2	0.5	15.5	0	0	1.3	1.3	10.2	19	7.846153846	0.5368421053	0.3846153846	0.3846153846	0	6.5	0	0.07407407407
10	7	NCJ//NHGW	Scorpio	2	wubblet	34	NHGW	0	5	0	0	0	138	5	9	9	3	10	0	0	0	0	0	4	0	232	27	-4	3	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.9	13.8	23.2	15.33333333	0.5948275862	0.4444444444	0.3333333333	0	1.8	0	0.1111111111
10	7	NCJ//NHGW	Scorpio	2	Eggo	47	NHGW	13	11	10	55	2	53	1	5	8	4	10	3	0	2	3	1	0	3	190	27	4	0	3	2	0	0	0	0.2	5.5	1.3	0.1538461538	4.230769231	0.6666666667	0.2307692308	0.8	0.5	5.3	19	10.6	0.2789473684	0	0	0.3	0.7272727273	1	0.1481481481
10	7	NGB//NBD	Smirk	1	POP	31	NBD	3	5	3	5	0	44	2	8	10	4	10	0	0	0	0	0	2	2	189	27	-4	0	1	0	0	0	0	0	0.5	0.3	0	1.666666667	0	0.3333333333	1	0.8	4.4	18.9	5.5	0.2328042328	0.25	0	0.2	2	0	0.1481481481
10	7	NGB//NBD	Smirk	1	Dank Sniper	41	NGB	0	0	0	0	0	119	0	12	13	1	10	0	0	0	0	0	5	1	97	27	4	4	0	0	0	0	0	0	0	0	0	0	0	0	1.3	1.2	11.9	9.7	9.916666667	1.226804124	0.4166666667	0.3333333333	0.1	0	0	0.03703703704
10	7	NGB//NBD	Smirk	1	aardvark	49	NGB	1	5	1	4	0	181	4	8	10	5	10	1	0	0	0	0	3	2	97	27	4	1	0	0	0	0	0	0	0.4	0.1	0	4	0	0	1	0.8	18.1	9.7	22.625	1.865979381	0.375	0.125	0.2	2	0	0.1851851852
10	7	NGB//NBD	Smirk	1	Dusk	21	NBD	7	14	7	29	0	1	7	6	9	2	10	0	0	1	3	0	1	3	189	27	-4	0	1	0	0	0	0	0	2.9	0.7	0	4.142857143	0.3333333333	0.1428571429	0.9	0.6	0.1	18.9	0.1666666667	0.005291005291	0.1666666667	0	0.3	0.6428571429	0	0.07407407407
10	7	NGB//NBD	Smirk	1	Sneak	54	NGB	16	17	14	85	2	11	3	1	5	5	10	4	1	4	6	1	0	4	97	27	4	0	4	1	0	0	0	0.2	8.5	1.6	0.125	5.3125	0.6666666667	0.25	0.5	0.1	1.1	9.7	11	0.1134020619	0	0	0.4	0.2941176471	0	0.1851851852
