season	week	match	map	half	player	score	team	grabs	pops	drops	hold	captures	prevent	ndpops	returns	tags	pups	minutes	goregrab	longholds	goodhandoff	handoff	coregrab	retinbase	nrtags	holdagainst	pupscomp	pm	quickret	flaccids	gohandoff	keyret	saves	cohandoff	capspm	holdpm	grabspm	score%	holdpgrab	spark%	flcd%	tagspm	retpm	prepm	hapm	prepret	prepha	rib%	qr%	nrtpm	kd	kf	pup%
10	1	NAB//NBC	Monarch	-	simon	103	NBC	12	23	10	67	2	199	13	23	38	10	20	4	0	5	8	1	6	15	644	36	-4	7	4	0	1	1	0	0.1	3.35	0.6	0.16666666666666666	5.583333333333333	0.625	0.3333333333333333	1.9	1.15	9.95	32.2	8.652173913043478	0.3090062111801242	0.2608695652173913	0.30434782608695654	0.75	1.6521739130434783	0	0.2777777777777778
10	1	NAB//NBC	Monarch	-	np	99	NBC	34	32	27	290	6	62	5	17	26	1	20	11	4	7	13	3	5	9	644	36	4	3	5	0	1	1	0	0.3	14.5	1.7	0.17647058823529413	8.529411764705882	0.5384615384615384	0.14705882352941177	1.3	0.85	3.1	32.2	3.6470588235294117	0.09627329192546584	0.29411764705882354	0.17647058823529413	0.45	0.8125	1	0.027777777777777776
10	1	NAB//NBC	Monarch	-	Wanye	0	NBC	16	17	15	110	1	10	2	2	5	2	9	4	2	4	8	0	1	3	644	36	-4	0	6	4	0	1	0	0.1111111111111111	12.222222222222221	1.7777777777777777	0.0625	6.875	0.5	0.375	0.5555555555555556	0.2222222222222222	1.1111111111111112	71.55555555555556	5	0.015527950310559006	0.5	0	0.3333333333333333	0.29411764705882354	0	0.05555555555555555
10	1	NAB//NBC	Monarch	-	Apopalypse	30	NBC	18	21	17	120	1	15	4	8	11	2	11	8	1	7	10	1	1	3	644	36	-4	0	6	1	1	0	0	0.09090909090909091	10.909090909090908	1.6363636363636365	0.05555555555555555	6.666666666666667	0.7	0.3333333333333333	1	0.7272727272727273	1.3636363636363635	58.54545454545455	1.875	0.023291925465838508	0.125	0	0.2727272727272727	0.5238095238095238	0	0.05555555555555555
10	1	NAB//NBC	Monarch	-	Balldashy	60	NBC	29	34	28	284	1	115	6	13	18	5	20	11	4	8	11	0	5	5	644	36	-4	4	7	5	0	0	0	0.05	14.2	1.45	0.034482758620689655	9.793103448275861	0.7272727272727273	0.2413793103448276	0.9	0.65	5.75	32.2	8.846153846153847	0.17857142857142858	0.38461538461538464	0.3076923076923077	0.25	0.5294117647058824	0	0.1388888888888889
10	1	NTHE//NHGW	EMERALD	-	team	36	1	13	15	12	119	1	17	3	7	18	2	10	6	1	5	6	1	2	11	367	18	-3	3	3	1	0	0	0	0.1	11.9	1.3	0.07692307692307693	9.153846153846153	0.8333333333333334	0.23076923076923078	1.8	0.7	1.7	36.7	2.4285714285714284	0.04632152588555858	0.2857142857142857	0.42857142857142855	1.1	1.2	0	0.1111111111111111
10	1	NTHE//NHGW	EMERALD	-	grumpy	38	1	4	7	4	20	0	99	3	17	20	1	10	1	0	1	2	0	4	3	367	18	-3	5	2	0	0	0	0	0	2	0.4	0	5	0.5	0.5	2	1.7	9.9	36.7	5.823529411764706	0.26975476839237056	0.23529411764705882	0.29411764705882354	0.3	2.857142857142857	0	0.05555555555555555
10	1	NTHE//NHGW	EMERALD	-	Ballywood	98	NTHE	8	24	5	86	2	357	19	32	36	0	20	4	1	3	5	1	18	4	632	36	8	18	1	0	2	0	0	0.1	4.3	0.4	0.25	10.75	0.6	0.125	1.8	1.6	17.85	31.6	11.15625	0.564873417721519	0.5625	0.5625	0.2	1.5	1	0
10	1	NTHE//NHGW	EMERALD	-	sun chips	35	2	15	26	14	139	1	27	12	7	11	1	10	7	1	5	6	0	1	4	322	18	3	2	4	3	2	0	1	0.1	13.9	1.5	0.06666666666666667	9.266666666666667	0.8333333333333334	0.26666666666666666	1.1	0.7	2.7	32.2	3.857142857142857	0.08385093167701864	0.14285714285714285	0.2857142857142857	0.4	0.4230769230769231	0	0.05555555555555555
10	1	NTHE//NHGW	EMERALD	-	UnoriginalSN	91	NTHE	16	28	15	144	1	266	13	20	27	5	20	7	3	7	8	1	6	7	632	36	8	6	2	1	2	1	0	0.05	7.2	0.8	0.0625	9	0.875	0.125	1.35	1	13.3	31.6	13.3	0.4208860759493671	0.3	0.3	0.35	0.9642857142857143	0	0.1388888888888889
10	1	NTHE//NHGW	EMERALD	-	coys	76	NHGW	20	28	18	111	2	131	10	18	35	7	20	4	0	5	7	1	5	17	745	36	-8	1	6	3	0	0	0	0.1	5.55	1	0.1	5.55	0.7142857142857143	0.3	1.75	0.9	6.55	37.25	7.277777777777778	0.17583892617449665	0.2777777777777778	0.05555555555555555	0.85	1.25	0	0.19444444444444445
10	1	NTHE//NHGW	EMERALD	-	ccga4	90	NTHE	32	42	27	225	4	52	15	18	25	11	20	15	1	12	17	3	3	7	632	36	8	3	5	1	2	1	1	0.2	11.25	1.6	0.125	7.03125	0.7058823529411765	0.15625	1.25	0.9	2.6	31.6	2.888888888888889	0.08227848101265822	0.16666666666666666	0.16666666666666666	0.35	0.5952380952380952	1	0.3055555555555556
10	1	NTHE//NHGW	EMERALD	-	Eggo	38	NHGW	29	39	28	205	0	85	11	12	20	3	20	9	2	8	13	0	2	8	745	36	-8	2	12	1	0	0	0	0	10.25	1.45	0	7.068965517241379	0.6153846153846154	0.41379310344827586	1	0.6	4.25	37.25	7.083333333333333	0.11409395973154363	0.16666666666666666	0.16666666666666666	0.4	0.5128205128205128	1	0.08333333333333333
