season	week	match	map	half	player	score	team	grabs	pops	drops	hold	captures	prevent	ndpops	returns	tags	pups	minutes	goregrab	longholds	goodhandoff	handoff	coregrab	retinbase	nrtags	holdagainst	pupscomp	pm	quickret	flaccids	gohandoff	keyret	saves	cohandoff	capspm	holdpm	grabspm	score%	holdpgrab	spark%	flcd%	tagspm	retpm	prepm	hapm	prepret	prepha	rib%	qr%	nrtpm	kd	kf	pup%
10	8	MHR//MPBP	Scorpio	-	Legman	104	MHR	29	32	24	262	5	25	8	10	11	7	20	7	2	7	14	1	1	1	619	54	3	1	2	5	0	0	1	0.25	13.1	1.45	0.1724137931034483	9.03448275862069	0.5	0.06896551724137931	0.55	0.5	1.25	30.95	2.5	0.04038772213247173	0.1	0.1	0.05	0.34375	0	0.12962962962962962
10	8	MHR//MPBP	Scorpio	-	Abe Lincoln	76	MHR	7	11	7	23	0	186	4	27	33	10	20	1	0	4	5	0	5	6	619	54	3	5	3	0	0	0	0	0	1.15	0.35	0	3.2857142857142856	0.8	0.42857142857142855	1.65	1.35	9.3	30.95	6.888888888888889	0.30048465266558966	0.18518518518518517	0.18518518518518517	0.3	3	0	0.18518518518518517
10	8	MHR//MPBP	Rush	-	ProTagonist_	51	MHR	38	41	36	213	1	8	5	12	19	6	20	14	1	9	13	0	1	7	619	54	3	1	9	1	0	0	0	0.05	10.65	1.9	0.02631578947368421	5.605263157894737	0.6923076923076923	0.23684210526315788	0.95	0.6	0.4	30.95	0.6666666666666666	0.012924071082390954	0.08333333333333333	0.08333333333333333	0.35	0.4634146341463415	1	0.1111111111111111
10	8	MHR//MPBP	Rush	-	Syniikal	84	MHR	2	6	2	36	0	204	4	36	38	6	20	1	0	0	1	0	6	2	619	54	3	6	0	1	2	0	0	0	1.8	0.1	0	18	0	0	1.9	1.8	10.2	30.95	5.666666666666667	0.3295638126009693	0.16666666666666666	0.16666666666666666	0.1	6.333333333333333	0	0.1111111111111111
10	8	MHR//MPBP	Rush	-	danisk	58	MPBP	36	38	34	252	2	13	4	8	10	2	20	15	1	9	19	1	2	2	534	54	-3	1	6	2	0	1	0	0.1	12.6	1.8	0.05555555555555555	7	0.47368421052631576	0.16666666666666666	0.5	0.4	0.65	26.7	1.625	0.024344569288389514	0.25	0.125	0.1	0.2631578947368421	0	0.037037037037037035
10	8	MHR//MPBP	Rush	-	SIDE	91	MPBP	8	14	8	54	0	307	6	25	28	12	20	5	0	2	4	0	9	3	534	54	-3	8	0	0	1	0	0	0	2.7	0.4	0	6.75	0.5	0	1.4	1.25	15.35	26.7	12.28	0.5749063670411985	0.36	0.32	0.15	2	0	0.2222222222222222
10	8	MHR//MPBP	Rush	-	Turbo	72	MPBP	7	17	7	66	0	278	10	23	28	5	20	1	1	5	5	0	5	5	534	54	-3	2	1	3	1	0	0	0	3.3	0.35	0	9.428571428571429	1	0.14285714285714285	1.4	1.15	13.9	26.7	12.08695652173913	0.5205992509363296	0.21739130434782608	0.08695652173913043	0.25	1.6470588235294117	0	0.09259259259259259
10	8	MHR//MPBP	Rush	-	Mr. Hat	65	MPBP	39	42	37	247	1	36	5	13	18	6	20	16	1	9	15	1	3	5	534	54	-3	3	6	2	0	0	0	0.05	12.35	1.95	0.02564102564102564	6.333333333333333	0.6	0.15384615384615385	0.9	0.65	1.8	26.7	2.769230769230769	0.06741573033707865	0.23076923076923078	0.23076923076923078	0.25	0.42857142857142855	1	0.1111111111111111
10	8	MHR//MPBP	Rush	-	Legman	104	MHR	29	32	24	262	5	25	8	10	11	7	20	7	2	7	14	1	1	1	619	54	3	1	2	5	0	0	1	0.25	13.1	1.45	0.1724137931034483	9.03448275862069	0.5	0.06896551724137931	0.55	0.5	1.25	30.95	2.5	0.04038772213247173	0.1	0.1	0.05	0.34375	0	0.12962962962962962
10	8	MHR//MPBP	Rush	-	Abe Lincoln	76	MHR	7	11	7	23	0	186	4	27	33	10	20	1	0	4	5	0	5	6	619	54	3	5	3	0	0	0	0	0	1.15	0.35	0	3.2857142857142856	0.8	0.42857142857142855	1.65	1.35	9.3	30.95	6.888888888888889	0.30048465266558966	0.18518518518518517	0.18518518518518517	0.3	3	0	0.18518518518518517
10	9	MAB//MCJ	Rush	-	eee	44	MCJ	6	17	6	33	0	233	11	17	21	6	14	1	0	2	4	0	10	4	550	36	2	8	1	1	0	0	0	0	2.357142857142857	0.42857142857142855	0	5.5	0.5	0.16666666666666666	1.5	1.2142857142857142	16.642857142857142	39.285714285714285	13.705882352941176	0.42363636363636364	0.5882352941176471	0.47058823529411764	0.2857142857142857	1.2352941176470589	0	0.16666666666666666
10	9	MAB//MCJ	Rush	-	BigBird	69	MAB	8	11	7	76	1	230	4	25	27	1	20	4	2	4	6	1	10	2	732	36	-2	9	3	0	1	0	0	0.05	3.8	0.4	0.125	9.5	0.6666666666666666	0.375	1.35	1.25	11.5	36.6	9.2	0.31420765027322406	0.4	0.36	0.1	2.4545454545454546	0	0.027777777777777776
10	9	MAB//MCJ	Rush	-	Neon	78	MAB	12	13	12	44	0	212	1	28	33	7	20	3	0	4	6	0	6	5	732	36	-2	5	6	2	2	0	0	0	2.2	0.6	0	3.6666666666666665	0.6666666666666666	0.5	1.65	1.4	10.6	36.6	7.571428571428571	0.2896174863387978	0.21428571428571427	0.17857142857142858	0.25	2.5384615384615383	0	0.19444444444444445
10	9	MAB//MCJ	Rush	-	Ball God	72	MCJ	40	38	35	274	4	48	3	11	12	4	20	19	3	14	20	0	3	1	550	36	2	2	11	0	0	1	0	0.2	13.7	2	0.1	6.85	0.7	0.275	0.6	0.55	2.4	27.5	4.363636363636363	0.08727272727272728	0.2727272727272727	0.18181818181818182	0.05	0.3157894736842105	1	0.1111111111111111
10	9	MAB//MCJ	Rush	-	Altiger	60	MAB	32	35	31	183	1	31	4	19	23	5	20	7	2	7	9	0	5	4	732	36	-2	3	11	4	0	0	0	0.05	9.15	1.6	0.03125	5.71875	0.7777777777777778	0.34375	1.15	0.95	1.55	36.6	1.631578947368421	0.04234972677595628	0.2631578947368421	0.15789473684210525	0.2	0.6571428571428571	0	0.1388888888888889
10	9	MAB//MCJ	Rush	-	dodsfall	86	MCJ	17	17	16	158	1	248	1	24	24	5	20	5	1	7	11	0	14	0	550	36	2	13	2	3	0	0	0	0.05	7.9	0.85	0.058823529411764705	9.294117647058824	0.6363636363636364	0.11764705882352941	1.2	1.2	12.4	27.5	10.333333333333334	0.4509090909090909	0.5833333333333334	0.5416666666666666	0	1.411764705882353	0	0.1388888888888889
10	9	MAB//MCJ	Rush	-	dywz	73	MAB	35	34	31	247	3	53	3	14	14	2	20	11	1	9	10	2	2	0	732	36	-2	3	13	4	0	0	0	0.15	12.35	1.75	0.08571428571428572	7.057142857142857	0.9	0.37142857142857144	0.7	0.7	2.65	36.6	3.7857142857142856	0.07240437158469945	0.14285714285714285	0.21428571428571427	0	0.4117647058823529	1	0.05555555555555555
10	9	MAB//MCJ	Rush	-	Ty	86	MCJ	32	35	30	259	2	96	5	19	20	4	20	13	4	11	18	0	7	1	550	36	2	4	6	3	0	0	0	0.1	12.95	1.6	0.0625	8.09375	0.6111111111111112	0.1875	1	0.95	4.8	27.5	5.052631578947368	0.17454545454545456	0.3684210526315789	0.21052631578947367	0.05	0.5714285714285714	0	0.1111111111111111
10	9	MAB//MCJ	Rush	-	BG	22	MCJ	3	6	3	8	0	71	3	8	8	2	5	1	0	1	2	0	5	0	340	18	2	6	1	0	0	0	0	0	1.6	0.6	0	2.6666666666666665	0.5	0.3333333333333333	1.6	1.6	14.2	68	8.875	0.2088235294117647	0.625	0.75	0	1.3333333333333333	0	0.1111111111111111
10	9	MAB//MCJ	Transilio	-	eee	44	MCJ	6	17	6	33	0	233	11	17	21	6	14	1	0	2	4	0	10	4	550	36	2	8	1	1	0	0	0	0	2.357142857142857	0.42857142857142855	0	5.5	0.5	0.16666666666666666	1.5	1.2142857142857142	16.642857142857142	39.285714285714285	13.705882352941176	0.42363636363636364	0.5882352941176471	0.47058823529411764	0.2857142857142857	1.2352941176470589	0	0.16666666666666666
10	9	MAB//MCJ	Transilio	-	BigBird	69	MAB	8	11	7	76	1	230	4	25	27	1	20	4	2	4	6	1	10	2	732	36	-2	9	3	0	1	0	0	0.05	3.8	0.4	0.125	9.5	0.6666666666666666	0.375	1.35	1.25	11.5	36.6	9.2	0.31420765027322406	0.4	0.36	0.1	2.4545454545454546	0	0.027777777777777776
10	9	MAB//MCJ	Transilio	-	Neon	78	MAB	12	13	12	44	0	212	1	28	33	7	20	3	0	4	6	0	6	5	732	36	-2	5	6	2	2	0	0	0	2.2	0.6	0	3.6666666666666665	0.6666666666666666	0.5	1.65	1.4	10.6	36.6	7.571428571428571	0.2896174863387978	0.21428571428571427	0.17857142857142858	0.25	2.5384615384615383	0	0.19444444444444445
10	9	MAB//MCJ	Transilio	-	Ball God	72	MCJ	40	38	35	274	4	48	3	11	12	4	20	19	3	14	20	0	3	1	550	36	2	2	11	0	0	1	0	0.2	13.7	2	0.1	6.85	0.7	0.275	0.6	0.55	2.4	27.5	4.363636363636363	0.08727272727272728	0.2727272727272727	0.18181818181818182	0.05	0.3157894736842105	1	0.1111111111111111
10	9	MAB//MCJ	Transilio	-	Altiger	60	MAB	32	35	31	183	1	31	4	19	23	5	20	7	2	7	9	0	5	4	732	36	-2	3	11	4	0	0	0	0.05	9.15	1.6	0.03125	5.71875	0.7777777777777778	0.34375	1.15	0.95	1.55	36.6	1.631578947368421	0.04234972677595628	0.2631578947368421	0.15789473684210525	0.2	0.6571428571428571	0	0.1388888888888889
10	9	MAB//MCJ	Transilio	-	dodsfall	86	MCJ	17	17	16	158	1	248	1	24	24	5	20	5	1	7	11	0	14	0	550	36	2	13	2	3	0	0	0	0.05	7.9	0.85	0.058823529411764705	9.294117647058824	0.6363636363636364	0.11764705882352941	1.2	1.2	12.4	27.5	10.333333333333334	0.4509090909090909	0.5833333333333334	0.5416666666666666	0	1.411764705882353	0	0.1388888888888889
10	9	MAB//MCJ	Transilio	-	dywz	73	MAB	35	34	31	247	3	53	3	14	14	2	20	11	1	9	10	2	2	0	732	36	-2	3	13	4	0	0	0	0.15	12.35	1.75	0.08571428571428572	7.057142857142857	0.9	0.37142857142857144	0.7	0.7	2.65	36.6	3.7857142857142856	0.07240437158469945	0.14285714285714285	0.21428571428571427	0	0.4117647058823529	1	0.05555555555555555
10	9	MAB//MCJ	Transilio	-	Ty	86	MCJ	32	35	30	259	2	96	5	19	20	4	20	13	4	11	18	0	7	1	550	36	2	4	6	3	0	0	0	0.1	12.95	1.6	0.0625	8.09375	0.6111111111111112	0.1875	1	0.95	4.8	27.5	5.052631578947368	0.17454545454545456	0.3684210526315789	0.21052631578947367	0.05	0.5714285714285714	0	0.1111111111111111
10	9	MAB//MCJ	Transilio	-	BG	22	MCJ	3	6	3	8	0	71	3	8	8	2	5	1	0	1	2	0	5	0	340	18	2	6	1	0	0	0	0	0	1.6	0.6	0	2.6666666666666665	0.5	0.3333333333333333	1.6	1.6	14.2	68	8.875	0.2088235294117647	0.625	0.75	0	1.3333333333333333	0	0.1111111111111111
10	9	MCD//MBC	Rush	-	Mr.Gone	88	MBC	10	21	10	102	0	228	11	34	34	2	20	4	1	5	6	0	10	0	709	36	-1	8	1	1	1	0	0	0	5.1	0.5	0	10.2	0.8333333333333334	0.1	1.7	1.7	11.4	35.45	6.705882352941177	0.3215796897038082	0.29411764705882354	0.23529411764705882	0	1.619047619047619	0	0.05555555555555555
10	9	MCD//MBC	Rush	-	Death Pickle	81	MBC	12	15	11	130	1	230	4	22	22	3	20	8	1	8	8	1	8	0	709	36	-1	7	2	1	0	0	0	0.05	6.5	0.6	0.08333333333333333	10.833333333333334	1	0.16666666666666666	1.1	1.1	11.5	35.45	10.454545454545455	0.3244005641748942	0.36363636363636365	0.3181818181818182	0	1.4666666666666666	0	0.08333333333333333
10	9	MCD//MBC	Rush	-	np	118	MBC	26	30	24	332	2	45	6	12	12	7	20	9	6	12	17	0	3	0	709	36	-1	4	4	2	0	1	0	0.1	16.6	1.3	0.07692307692307693	12.76923076923077	0.7058823529411765	0.15384615384615385	0.6	0.6	2.25	35.45	3.75	0.06346967559943582	0.25	0.3333333333333333	0	0.4	0	0.19444444444444445
10	9	MCD//MBC	Rush	-	Frozty	79	MCD	10	16	8	91	1	176	8	26	28	3	20	5	1	4	4	1	5	2	791	36	1	4	2	0	2	0	0	0.05	4.55	0.5	0.1	9.1	1	0.2	1.4	1.3	8.8	39.55	6.769230769230769	0.2225031605562579	0.19230769230769232	0.15384615384615385	0.1	1.75	1	0.08333333333333333
10	9	MCD//MBC	Rush	-	BALLDON'TLIE	59	MCD	30	33	27	253	2	28	6	15	18	3	20	15	2	13	19	1	2	3	791	36	1	1	6	3	0	0	0	0.1	12.65	1.5	0.06666666666666667	8.433333333333334	0.6842105263157895	0.2	0.9	0.75	1.4	39.55	1.8666666666666667	0.035398230088495575	0.13333333333333333	0.06666666666666667	0.15	0.5454545454545454	1	0.08333333333333333
10	9	MCD//MBC	Rush	-	Vials	46	MBC	33	37	33	227	0	16	4	13	22	6	20	18	1	13	15	0	5	9	709	36	-1	4	7	1	0	0	0	0	11.35	1.65	0	6.878787878787879	0.8666666666666667	0.21212121212121213	1.1	0.65	0.8	35.45	1.2307692307692308	0.022566995768688293	0.38461538461538464	0.3076923076923077	0.45	0.5945945945945946	0	0.16666666666666666
10	9	MCD//MBC	Rush	-	donuts42	0	MCD	7	12	7	30	0	126	5	11	11	1	10	2	0	1	1	0	5	0	791	36	1	5	4	0	0	0	0	0	3	0.7	0	4.285714285714286	1	0.5714285714285714	1.1	1.1	12.6	79.1	11.454545454545455	0.1592920353982301	0.45454545454545453	0.45454545454545453	0	0.9166666666666666	0	0.027777777777777776
10	9	MCD//MBC	Rush	-	Some Paul	76	MCD	33	32	32	299	1	25	0	18	23	9	20	13	6	12	17	0	2	5	791	36	1	2	7	3	1	3	1	0.05	14.95	1.65	0.030303030303030304	9.06060606060606	0.7058823529411765	0.21212121212121213	1.15	0.9	1.25	39.55	1.3888888888888888	0.0316055625790139	0.1111111111111111	0.1111111111111111	0.25	0.71875	0	0.25
10	9	MCD//MBC	Rush	-	Butter	21	MCD	9	13	9	36	0	28	4	5	10	2	10	4	0	3	3	0	0	5	791	36	1	0	4	1	0	0	0	0	3.6	0.9	0	4	1	0.4444444444444444	1	0.5	2.8	79.1	5.6	0.035398230088495575	0	0	0.5	0.7692307692307693	0	0.05555555555555555
10	9	MCD//MBC	Transilio	-	Mr.Gone	88	MBC	10	21	10	102	0	228	11	34	34	2	20	4	1	5	6	0	10	0	709	36	-1	8	1	1	1	0	0	0	5.1	0.5	0	10.2	0.8333333333333334	0.1	1.7	1.7	11.4	35.45	6.705882352941177	0.3215796897038082	0.29411764705882354	0.23529411764705882	0	1.619047619047619	0	0.05555555555555555
10	9	MCD//MBC	Transilio	-	Death Pickle	81	MBC	12	15	11	130	1	230	4	22	22	3	20	8	1	8	8	1	8	0	709	36	-1	7	2	1	0	0	0	0.05	6.5	0.6	0.08333333333333333	10.833333333333334	1	0.16666666666666666	1.1	1.1	11.5	35.45	10.454545454545455	0.3244005641748942	0.36363636363636365	0.3181818181818182	0	1.4666666666666666	0	0.08333333333333333
10	9	MCD//MBC	Transilio	-	np	118	MBC	26	30	24	332	2	45	6	12	12	7	20	9	6	12	17	0	3	0	709	36	-1	4	4	2	0	1	0	0.1	16.6	1.3	0.07692307692307693	12.76923076923077	0.7058823529411765	0.15384615384615385	0.6	0.6	2.25	35.45	3.75	0.06346967559943582	0.25	0.3333333333333333	0	0.4	0	0.19444444444444445
10	9	MCD//MBC	Transilio	-	Frozty	79	MCD	10	16	8	91	1	176	8	26	28	3	20	5	1	4	4	1	5	2	791	36	1	4	2	0	2	0	0	0.05	4.55	0.5	0.1	9.1	1	0.2	1.4	1.3	8.8	39.55	6.769230769230769	0.2225031605562579	0.19230769230769232	0.15384615384615385	0.1	1.75	1	0.08333333333333333
10	9	MCD//MBC	Transilio	-	BALLDON'TLIE	59	MCD	30	33	27	253	2	28	6	15	18	3	20	15	2	13	19	1	2	3	791	36	1	1	6	3	0	0	0	0.1	12.65	1.5	0.06666666666666667	8.433333333333334	0.6842105263157895	0.2	0.9	0.75	1.4	39.55	1.8666666666666667	0.035398230088495575	0.13333333333333333	0.06666666666666667	0.15	0.5454545454545454	1	0.08333333333333333
10	9	MCD//MBC	Transilio	-	Vials	46	MBC	33	37	33	227	0	16	4	13	22	6	20	18	1	13	15	0	5	9	709	36	-1	4	7	1	0	0	0	0	11.35	1.65	0	6.878787878787879	0.8666666666666667	0.21212121212121213	1.1	0.65	0.8	35.45	1.2307692307692308	0.022566995768688293	0.38461538461538464	0.3076923076923077	0.45	0.5945945945945946	0	0.16666666666666666
10	9	MCD//MBC	Transilio	-	donuts42	0	MCD	7	12	7	30	0	126	5	11	11	1	10	2	0	1	1	0	5	0	791	36	1	5	4	0	0	0	0	0	3	0.7	0	4.285714285714286	1	0.5714285714285714	1.1	1.1	12.6	79.1	11.454545454545455	0.1592920353982301	0.45454545454545453	0.45454545454545453	0	0.9166666666666666	0	0.027777777777777776
10	9	MCD//MBC	Transilio	-	Some Paul	76	MCD	33	32	32	299	1	25	0	18	23	9	20	13	6	12	17	0	2	5	791	36	1	2	7	3	1	3	1	0.05	14.95	1.65	0.030303030303030304	9.06060606060606	0.7058823529411765	0.21212121212121213	1.15	0.9	1.25	39.55	1.3888888888888888	0.0316055625790139	0.1111111111111111	0.1111111111111111	0.25	0.71875	0	0.25
10	9	MCD//MBC	Transilio	-	Butter	21	MCD	9	13	9	36	0	28	4	5	10	2	10	4	0	3	3	0	0	5	791	36	1	0	4	1	0	0	0	0	3.6	0.9	0	4	1	0.4444444444444444	1	0.5	2.8	79.1	5.6	0.035398230088495575	0	0	0.5	0.7692307692307693	0	0.05555555555555555
10	9	MTHE//MTRS	Rush	-	Dalek	92	MTHE	15	25	15	64	0	294	10	30	33	8	20	5	0	2	4	0	13	3	625	36	3	14	4	1	1	0	0	0	3.2	0.75	0	4.266666666666667	0.5	0.26666666666666666	1.65	1.5	14.7	31.25	9.8	0.4704	0.43333333333333335	0.4666666666666667	0.15	1.32	0	0.2222222222222222
10	9	MTHE//MTRS	Rush	-	Mufro	55	MTRS	27	29	26	211	1	32	3	15	16	3	20	12	3	7	14	0	4	1	704	36	-3	2	8	3	0	0	0	0.05	10.55	1.35	0.037037037037037035	7.814814814814815	0.5	0.2962962962962963	0.8	0.75	1.6	35.2	2.1333333333333333	0.045454545454545456	0.26666666666666666	0.13333333333333333	0.05	0.5517241379310345	0	0.08333333333333333
10	9	MTHE//MTRS	Rush	-	Legion	60	MTRS	33	34	30	180	1	41	4	15	20	4	20	14	0	13	17	0	2	5	704	36	-3	1	8	4	0	0	0	0.05	9	1.65	0.030303030303030304	5.454545454545454	0.7647058823529411	0.24242424242424243	1	0.75	2.05	35.2	2.7333333333333334	0.05823863636363636	0.13333333333333333	0.06666666666666667	0.25	0.5882352941176471	2	0.1111111111111111
10	9	MTHE//MTRS	Rush	-	Dat Cap	80	MTRS	10	18	9	82	1	209	9	23	23	6	20	4	0	4	5	0	9	0	704	36	-3	7	1	2	0	0	0	0.05	4.1	0.5	0.1	8.2	0.8	0.1	1.15	1.15	10.45	35.2	9.08695652173913	0.296875	0.391304347826087	0.30434782608695654	0	1.2777777777777777	0	0.16666666666666666
10	9	MTHE//MTRS	Rush	-	yank	91	MTHE	11	13	10	92	1	284	3	16	20	5	20	7	1	4	6	1	4	4	625	36	3	3	0	1	1	0	0	0.05	4.6	0.55	0.09090909090909091	8.363636363636363	0.6666666666666666	0	1	0.8	14.2	31.25	17.75	0.4544	0.25	0.1875	0.2	1.5384615384615385	0	0.1388888888888889
10	9	MTHE//MTRS	Rush	-	timeboy	49	MTRS	17	28	17	152	0	202	11	18	18	0	20	4	2	9	11	0	9	0	704	36	-3	8	5	2	0	0	0	0	7.6	0.85	0	8.941176470588236	0.8181818181818182	0.29411764705882354	0.9	0.9	10.1	35.2	11.222222222222221	0.2869318181818182	0.5	0.4444444444444444	0	0.6428571428571429	0	0
10	9	MTHE//MTRS	Rush	-	ooo killem	71	MTHE	30	31	27	243	2	32	4	19	19	2	20	14	4	8	15	2	2	0	625	36	3	2	8	2	1	0	0	0.1	12.15	1.5	0.06666666666666667	8.1	0.5333333333333333	0.26666666666666666	0.95	0.95	1.6	31.25	1.6842105263157894	0.0512	0.10526315789473684	0.10526315789473684	0	0.6129032258064516	1	0.05555555555555555
10	9	MTHE//MTRS	Rush	-	Wanye	103	MTHE	28	27	24	305	3	23	3	14	18	8	20	7	4	9	13	2	2	4	625	36	3	3	7	2	1	0	0	0.15	15.25	1.4	0.10714285714285714	10.892857142857142	0.6923076923076923	0.25	0.9	0.7	1.15	31.25	1.6428571428571428	0.0368	0.14285714285714285	0.21428571428571427	0.2	0.6666666666666666	1	0.2222222222222222
10	9	MTHE//MTRS	Transilio	-	Dalek	92	MTHE	15	25	15	64	0	294	10	30	33	8	20	5	0	2	4	0	13	3	625	36	3	14	4	1	1	0	0	0	3.2	0.75	0	4.266666666666667	0.5	0.26666666666666666	1.65	1.5	14.7	31.25	9.8	0.4704	0.43333333333333335	0.4666666666666667	0.15	1.32	0	0.2222222222222222
10	9	MTHE//MTRS	Transilio	-	Mufro	55	MTRS	27	29	26	211	1	32	3	15	16	3	20	12	3	7	14	0	4	1	704	36	-3	2	8	3	0	0	0	0.05	10.55	1.35	0.037037037037037035	7.814814814814815	0.5	0.2962962962962963	0.8	0.75	1.6	35.2	2.1333333333333333	0.045454545454545456	0.26666666666666666	0.13333333333333333	0.05	0.5517241379310345	0	0.08333333333333333
10	9	MTHE//MTRS	Transilio	-	Legion	60	MTRS	33	34	30	180	1	41	4	15	20	4	20	14	0	13	17	0	2	5	704	36	-3	1	8	4	0	0	0	0.05	9	1.65	0.030303030303030304	5.454545454545454	0.7647058823529411	0.24242424242424243	1	0.75	2.05	35.2	2.7333333333333334	0.05823863636363636	0.13333333333333333	0.06666666666666667	0.25	0.5882352941176471	2	0.1111111111111111
10	9	MTHE//MTRS	Transilio	-	Dat Cap	80	MTRS	10	18	9	82	1	209	9	23	23	6	20	4	0	4	5	0	9	0	704	36	-3	7	1	2	0	0	0	0.05	4.1	0.5	0.1	8.2	0.8	0.1	1.15	1.15	10.45	35.2	9.08695652173913	0.296875	0.391304347826087	0.30434782608695654	0	1.2777777777777777	0	0.16666666666666666
10	9	MTHE//MTRS	Transilio	-	yank	91	MTHE	11	13	10	92	1	284	3	16	20	5	20	7	1	4	6	1	4	4	625	36	3	3	0	1	1	0	0	0.05	4.6	0.55	0.09090909090909091	8.363636363636363	0.6666666666666666	0	1	0.8	14.2	31.25	17.75	0.4544	0.25	0.1875	0.2	1.5384615384615385	0	0.1388888888888889
10	9	MTHE//MTRS	Transilio	-	timeboy	49	MTRS	17	28	17	152	0	202	11	18	18	0	20	4	2	9	11	0	9	0	704	36	-3	8	5	2	0	0	0	0	7.6	0.85	0	8.941176470588236	0.8181818181818182	0.29411764705882354	0.9	0.9	10.1	35.2	11.222222222222221	0.2869318181818182	0.5	0.4444444444444444	0	0.6428571428571429	0	0
10	9	MTHE//MTRS	Transilio	-	ooo killem	71	MTHE	30	31	27	243	2	32	4	19	19	2	20	14	4	8	15	2	2	0	625	36	3	2	8	2	1	0	0	0.1	12.15	1.5	0.06666666666666667	8.1	0.5333333333333333	0.26666666666666666	0.95	0.95	1.6	31.25	1.6842105263157894	0.0512	0.10526315789473684	0.10526315789473684	0	0.6129032258064516	1	0.05555555555555555
10	9	MTHE//MTRS	Transilio	-	Wanye	103	MTHE	28	27	24	305	3	23	3	14	18	8	20	7	4	9	13	2	2	4	625	36	3	3	7	2	1	0	0	0.15	15.25	1.4	0.10714285714285714	10.892857142857142	0.6923076923076923	0.25	0.9	0.7	1.15	31.25	1.6428571428571428	0.0368	0.14285714285714285	0.21428571428571427	0.2	0.6666666666666666	1	0.2222222222222222
10	9	MLSP//MHGW	Rush	-	bad	79	MHGW	30	31	27	202	3	47	4	13	18	6	20	12	1	6	7	1	5	5	485	36	7	5	10	2	0	0	0	0.15	10.1	1.5	0.1	6.733333333333333	0.8571428571428571	0.3333333333333333	0.9	0.65	2.35	24.25	3.6153846153846154	0.09690721649484536	0.38461538461538464	0.38461538461538464	0.25	0.5806451612903226	0	0.16666666666666666
10	9	MLSP//MHGW	Rush	-	Crippy	93	MHGW	11	15	8	88	2	325	7	26	27	4	20	4	1	4	4	2	16	1	485	36	7	18	4	0	0	1	0	0.1	4.4	0.55	0.18181818181818182	8	1	0.36363636363636365	1.35	1.3	16.25	24.25	12.5	0.6701030927835051	0.6153846153846154	0.6923076923076923	0.05	1.8	1	0.1111111111111111
10	9	MLSP//MHGW	Rush	-	SuperSans	67	MLSP	13	18	11	62	2	221	7	17	23	3	20	2	0	5	6	2	12	6	593	36	-7	10	5	4	0	0	0	0.1	3.1	0.65	0.15384615384615385	4.769230769230769	0.8333333333333334	0.38461538461538464	1.15	0.85	11.05	29.65	13	0.37268128161888703	0.7058823529411765	0.5882352941176471	0.3	1.2777777777777777	0	0.08333333333333333
10	9	MLSP//MHGW	Rush	-	MiIky	40	MLSP	44	50	43	237	1	9	7	7	17	5	20	7	2	3	11	0	1	10	593	36	-7	1	19	6	0	0	0	0.05	11.85	2.2	0.022727272727272728	5.386363636363637	0.2727272727272727	0.4318181818181818	0.85	0.35	0.45	29.65	1.2857142857142858	0.01517706576728499	0.14285714285714285	0.14285714285714285	0.5	0.34	0	0.1388888888888889
10	9	MLSP//MHGW	Rush	-	Bal McCartny	66	MLSP	12	17	12	34	0	282	5	30	30	3	20	3	0	2	6	0	10	0	593	36	-7	12	7	2	1	0	0	0	1.7	0.6	0	2.8333333333333335	0.3333333333333333	0.5833333333333334	1.5	1.5	14.1	29.65	9.4	0.47554806070826305	0.3333333333333333	0.4	0	1.7647058823529411	0	0.08333333333333333
10	9	MLSP//MHGW	Rush	-	Fronj	58	MLSP	33	36	30	152	2	74	6	11	14	4	20	10	1	5	9	1	3	3	593	36	-7	3	14	4	1	1	0	0.1	7.6	1.65	0.06060606060606061	4.606060606060606	0.5555555555555556	0.42424242424242425	0.7	0.55	3.7	29.65	6.7272727272727275	0.12478920741989882	0.2727272727272727	0.2727272727272727	0.15	0.3888888888888889	1	0.1111111111111111
10	9	MLSP//MHGW	Rush	-	Iblis	104	MHGW	7	15	6	56	1	313	9	40	44	4	20	3	1	3	4	1	18	4	485	36	7	20	1	1	2	0	0	0.05	2.8	0.35	0.14285714285714285	8	0.75	0.14285714285714285	2.2	2	15.65	24.25	7.825	0.6453608247422681	0.45	0.5	0.2	2.933333333333333	0	0.1111111111111111
10	9	MLSP//MHGW	Rush	-	Stojakovic	92	MHGW	32	33	26	247	6	40	7	14	15	7	20	10	4	8	10	3	2	1	485	36	7	1	11	4	0	0	0	0.3	12.35	1.6	0.1875	7.71875	0.8	0.34375	0.75	0.7	2	24.25	2.857142857142857	0.08247422680412371	0.14285714285714285	0.07142857142857142	0.05	0.45454545454545453	0	0.19444444444444445
10	9	MLSP//MHGW	Transilio	-	bad	79	MHGW	30	31	27	202	3	47	4	13	18	6	20	12	1	6	7	1	5	5	485	36	7	5	10	2	0	0	0	0.15	10.1	1.5	0.1	6.733333333333333	0.8571428571428571	0.3333333333333333	0.9	0.65	2.35	24.25	3.6153846153846154	0.09690721649484536	0.38461538461538464	0.38461538461538464	0.25	0.5806451612903226	0	0.16666666666666666
