season	week	game	half	team1	team2	t1score	t2score	t1OT	t2OT
19	4	Cedar	-	MTEF	MCDC	2	6	0	0
19	4	Scorpio	-	MRKT	MVIL	8	5	0	0
19	4	Cedar	-	MRKT	MVIL	10	7	0	0
19	4	Scorpio	-	MLBT	MSRP	8	5	0	0
19	4	Cedar	-	MLBT	MSRP	11	5	0	0
19	4	Scorpio	-	MCCB	MAC	7	7	5	4
19	4	Cedar	-	MCCB	MAC	11	8	0	0
19	5	Cedar	-	MDNO	MRKT	3	15	0	0
19	5	EMERALD	-	MDNO	MRKT	6	10	0	0
19	5	Cedar	-	MTEF	MCCB	6	4	0	0
19	5	EMERALD	-	MTEF	MCCB	5	9	0	0
19	5	Cedar	-	MLBT	MAC	7	4	0	0
19	5	EMERALD	-	MLBT	MAC	13	6	0	0
19	5	Cedar	-	MVIL	MSRP	5	4	0	0
19	5	EMERALD	-	MVIL	MSRP	14	5	0	0
19	5	Cedar	-	MFBD	MCDC	8	6	0	0
19	5	EMERALD	-	MFBD	MCDC	8	7	0	0
19	6	EMERALD	-	MDNO	MLBT	11	6	0	0
19	6	Transilio	-	MDNO	MLBT	11	8	0	0
19	6	EMERALD	-	MTEF	MFBD	10	8	0	0
19	6	Transilio	-	MTEF	MFBD	8	6	0	0
19	6	EMERALD	-	MRKT	MSRP	16	3	0	0
19	6	Transilio	-	MRKT	MSRP	17	1	0	0
19	6	EMERALD	-	MVIL	MCCB	9	11	0	0
19	6	Transilio	-	MVIL	MCCB	2	7	0	0
19	6	EMERALD	-	MAC	MCDC	9	10	0	0
19	6	Transilio	-	MAC	MCDC	5	9	0	0
19	7	Transilio	-	MDNO	MTEF	2	8	0	0
19	7	Pilot 2.0	-	MDNO	MTEF	5	3	0	0
19	7	Transilio	-	MRKT	MAC	4	3	0	0
19	7	Pilot 2.0	-	MRKT	MAC	5	4	0	0
19	7	Transilio	-	MLBT	MFBD	8	5	0	0
19	7	Pilot 2.0	-	MLBT	MFBD	7	7	6	2
19	7	Transilio	-	MVIL	MCDC	6	11	0	0
19	7	Pilot 2.0	-	MVIL	MCDC	4	5	0	0
19	7	Transilio	-	MCCB	MSRP	12	9	0	0
19	7	Pilot 2.0	-	MCCB	MSRP	8	4	0	0
